CustomerID,Recency,Frequency,Monetary,WillPurchaseNext,Monetary_log
15490,86,1,217.6,0,5.387243575742438
15493,45,4,2313.18,1,7.746810692109499
15494,134,3,2480.82,1,7.816747440975145
15495,35,1,246.5,0,5.511410582008745
15496,287,1,146.14,0,4.9913845145041185
15497,38,7,7395.19,1,8.908720281738969
15498,22,19,12723.18,1,9.451259399263787
15499,379,1,161.6,0,5.0912931971137105
15501,60,2,402.5,0,6.000176487710004
15502,24,5,3608.54,1,8.191335619385107
15503,382,1,120.06,1,4.7962862904635415
15504,176,3,371.02,1,5.918947616268805
15506,37,3,1060.77,1,6.967692605841965
15509,36,1,166.51,0,5.1210430509755955
15512,46,2,210.58,1,5.354603177558628
15513,21,18,12992.33,1,9.472191427851593
15514,35,7,2459.09,1,7.807953213623034
15515,43,1,171.81,0,5.1521927250659
15518,35,7,2276.49,1,7.730829238345111
15519,39,2,344.61,0,5.845310971696471
15521,56,8,4106.49,1,8.320567415337553
15523,44,15,16947.98,1,9.737962934006738
15524,262,1,151.4,1,5.026508643252546
15525,29,2,469.78,1,6.154390893600181
15527,50,15,3145.86,1,8.054160409262002
15529,22,2,1116.72,1,7.019046175120709
15530,168,1,311.37,1,5.7441883826244515
15532,32,6,2190.9700000000003,1,7.692555961842864
15534,381,1,162.25,0,5.09528276815654
15535,60,2,551.42,1,6.31430862652781
15536,65,1,259.09,0,5.561027724964261
15538,193,6,3358.4,0,8.119517665582903
15540,31,1,247.38,1,5.514959831519887
15542,168,3,918.45,0,6.823775665186862
15543,115,1,114.98,1,4.7534177624482945
15544,28,12,4615.72,1,8.437439775227217
15545,27,1,135.32999999999998,1,4.915078417198038
15546,262,2,1079.1,0,6.984808908424428
15547,32,12,5199.55,1,8.556519668207118
15548,251,1,158.09,0,5.069470079817148
15549,77,5,652.7,1,6.482648530618684
15550,34,8,1643.17,1,7.4049909765960935
15551,50,6,1274.02,1,7.150717143744008
15552,279,1,162.4,1,5.096201182425903
15555,21,22,7307.18,1,8.896749547736443
15558,295,1,214.13,0,5.371242496562593
15559,224,1,1109.4,0,7.01247558975254
15560,53,2,153.52,0,5.040323537798081
15561,39,4,1133.8,1,7.034211702934696
15562,80,2,538.83,1,6.291254275178919
15563,170,3,1466.56,1,7.291356436726754
15564,119,2,70.74000000000001,0,4.273048472104136
15566,48,2,227.87,0,5.4331541567702475
15569,46,5,2210.64,1,7.701489600753466
15570,25,14,5145.52,1,8.546076037095272
15571,42,10,3401.2,1,8.132177560175482
15572,36,3,1515.81,1,7.324364724306029
15573,274,3,599.73,1,6.3981455823437114
15574,28,3,816.4499999999999,1,6.706189738821421
15575,275,1,30.1,0,3.4372078191851885
15577,379,2,139.1,1,4.942356453342962
15579,39,3,953.9,1,6.861606622956157
15580,32,8,1381.19,0,7.231424476788119
15581,22,26,4114.62,1,8.3225447700486
15583,32,1,107.86,0,4.690062653006054
15584,55,2,552.39,1,6.316062997077524
15586,248,3,1139.1,0,7.038871256839674
15587,48,3,608.4,1,6.412474866551609
15588,333,1,579.6,0,6.36406205159053
15590,38,5,1496.6,0,7.311619105723327
15591,238,3,217.9,0,5.388615004528817
15595,143,1,357.6,0,5.8822075611710325
15596,21,5,1723.45,1,7.452663438045286
15597,231,1,238.8,1,5.479805242593414
15598,83,1,307.34,1,5.731203070232193
15599,101,1,488.32,1,6.193016672178715
15600,84,4,1199.31,0,7.090335135747115
15601,28,17,8183.56,1,9.010004731487955
15602,24,8,1932.64,1,7.567159515977125
15603,304,1,40.0,1,3.713572066704308
15605,29,5,738.57,1,6.6060689362240925
15606,46,8,2310.83,1,7.745794697677083
15607,199,8,1604.21,1,7.381009868126658
15608,71,1,692.3,1,6.541462805948445
15611,39,13,1405.83,1,7.2490942253653445
15613,266,1,433.72,0,6.074702145678038
15614,93,4,3147.36,0,8.054636961321624
15615,46,24,10974.23,1,9.3033961944436
15616,94,1,317.11,0,5.762397234916117
15617,52,3,828.5500000000001,0,6.720883385089365
15620,65,1,389.18,1,5.966608171109115
15622,83,8,4143.05,1,8.329428849503595
15623,49,7,2136.02,1,7.66716761418972
15625,32,5,1702.14,1,7.440228885152274
15626,77,1,391.72,1,5.973096889749797
15627,113,2,566.9,0,6.341945346883387
15628,22,9,2782.02,1,7.931291947989468
15629,106,4,2240.9,0,7.715078999604354
15630,300,1,295.05,1,5.690528358977785
15631,298,1,596.67,0,6.393038762166311
15633,165,13,4352.46,0,8.378726210216813
15634,39,1,311.1,1,5.743323649276734
15635,51,1,100.35,0,4.618579872898009
15636,93,2,719.82,1,6.580389452857024
15637,69,4,574.23,1,6.354769960818677
15638,34,6,2265.2,0,7.725859698946466
15639,107,2,639.76,1,6.462654971833283
15640,28,15,11441.92,1,9.345126477119633
15641,52,8,3458.35,1,8.148835989131955
15642,385,1,105.78,0,4.67077064307204
15645,70,2,443.16,1,6.096184857878385
15646,28,3,526.97,1,6.26903946391023
15647,71,1,169.0,0,5.135798437050262
15649,23,3,1354.35,1,7.211815002542458
15650,177,2,553.88,0,6.318751874152122
15651,76,2,612.76,1,6.419603972255019
15652,43,4,1082.6,1,6.98804411021094
15658,28,4,1399.37,1,7.244491766400318
15659,42,2,226.04,1,5.425126213411732
15660,21,7,1212.13,1,7.100959075501592
15661,35,6,906.15,1,6.810307816816172
15662,317,2,283.73,0,5.6515413628105104
15664,105,3,867.6,1,6.766882720100721
15665,67,3,1773.11,1,7.481054167711559
15666,128,2,632.94,0,6.451954312734866
15670,212,1,152.15,1,5.031417833278784
15672,381,1,45.3,0,3.835141961092188
15673,107,5,3533.77,1,8.17040351256472
15674,73,8,4501.63,1,8.412416949481717
15675,60,1,218.35,1,5.390668627612223
15677,77,2,648.4,1,6.4760488596687455
15678,51,2,1541.19,1,7.340958763134549
15680,22,8,3173.9,1,8.063031414767789
15681,35,9,1563.54,1,7.355347130055989
15682,255,2,318.24,0,5.765943171007808
15683,129,1,330.79,1,5.8045022386644325
15684,203,3,173.95,0,5.164500218813697
15685,106,1,55.98,0,4.0427003290697625
15686,76,1,90.0,0,4.51085950651685
15688,74,1,190.57,0,5.25525327707701
15689,273,1,266.93,1,5.5907257523639045
15691,50,3,434.5,1,6.0764947962925575
15693,315,1,37.5,0,3.6506582412937387
15694,21,12,4331.41,1,8.373879248148373
15695,253,2,721.0600000000001,1,6.58210823793308
15696,79,5,1170.11,1,7.06570729599208
15697,345,1,246.75,0,5.5124201732100975
15698,280,1,46.2,0,3.8543938925915096
15704,158,2,1524.34,1,7.329972615011344
15708,25,3,1014.48,1,6.923116686094836
15709,245,1,194.6,1,5.276071757600717
15710,73,1,898.87,0,6.802250308446763
15711,212,2,420.25,0,6.043226481666571
15712,35,7,2400.05,1,7.783661420660816
15713,22,3,654.09,1,6.48477263077626
15714,109,3,453.93,1,6.120143560961571
15715,211,5,658.02,0,6.490753883055643
15716,25,8,1938.0,1,7.569927655242652
15717,77,4,456.7000000000001,1,6.126213947659597
15718,196,1,293.79,0,5.686263238437263
15719,37,18,5177.45,1,8.552261062676731
15720,206,1,143.19,1,4.971131874318556
15722,101,6,3035.54,1,8.018473988311957
15723,67,3,744.55,1,6.614122201036916
15724,56,1,92.6,1,4.539030383483547
15726,46,1,321.91,0,5.777373646625042
15727,43,8,4266.55,1,8.358795171061587
15728,35,2,544.6,0,6.301886106529253
15729,56,2,107.55,1,4.6872108963243
15730,37,2,605.7,1,6.408034434948252
15731,209,1,125.3,0,4.838660029356445
15732,28,9,1387.95,1,7.236303344986202
15734,92,2,923.85,1,6.829631562200558
15735,77,1,327.68,0,5.795084633062987
15736,91,2,1815.72,0,7.504787956356414
15738,28,26,8560.55,1,9.055036527510087
15741,114,2,208.62,0,5.345296367742031
15742,275,1,156.87,0,5.061771909543635
15747,31,6,1588.57,1,7.371218818387145
15748,105,2,465.45,1,6.14515083340697
15750,22,12,4331.711,1,8.373948722077271
15751,116,11,1380.44,0,7.230881712367113
15752,28,3,1570.16,1,7.3595694790276625
15754,149,6,2579.04,1,7.855560181671448
15755,35,11,3628.87,1,8.19695211394543
15757,42,4,2225.94,1,7.708383724819884
15759,167,4,577.89,1,6.361112476795148
15761,98,1,143.05,0,4.970160461530537
15764,90,2,1223.11,1,7.109969328315315
15765,322,1,370.63,0,5.917898735650893
15766,112,2,516.0,1,6.248042874508429
15768,132,31,14979.26,1,9.614488613395888
15769,27,21,32451.6,1,10.387535842189102
15770,268,1,321.45,0,5.7759480854563865
15771,260,3,1006.54,0,6.915266995265976
15772,74,1,280.88,0,5.641481448458822
15773,65,1,138.84,1,4.940498911907225
15774,74,5,1059.14,1,6.966156253856614
15775,287,1,45.6,1,3.8416005411316
15777,52,3,715.5,1,6.574378247268227
15778,87,1,307.95000000000005,0,5.733179451506989
15779,119,2,124.08,0,4.82895353258964
15782,86,1,1399.36,1,7.244484625404935
15784,123,2,848.33,0,6.744447803369461
15785,35,11,3640.96,1,8.200277277250853
15786,73,2,3582.62,1,8.18412874168787
15788,164,1,221.83,0,5.406409148898877
15789,87,5,1610.71,1,7.3850510061380765
15791,185,3,1995.65,1,7.599226055161138
15792,55,2,933.84,0,6.8403753916508245
15793,34,5,1433.96,1,7.268892253240758
15794,392,2,777.0,0,6.656726524178391
15795,86,7,1369.86,1,7.2231935591038505
15796,30,9,2464.27,1,7.810056613946998
15797,237,2,613.6800000000001,1,6.4211018071871315
15798,148,3,1535.37,0,7.3371777701160505
15799,74,1,540.15,1,6.293696504741155
15800,109,5,543.5,1,6.299867942373015
15803,101,3,1513.84,1,7.323065101805225
15805,41,13,4660.75,1,8.447146193104203
15807,64,2,913.62,1,6.818508678467918
15808,25,18,14674.96,1,9.593966059933164
15809,115,2,758.6700000000001,1,6.632884128457373
15810,42,4,1607.06,1,7.3827837624756185
15811,21,2,1671.9,1,7.422313926337235
15812,91,7,3400.33,1,8.131921810585272
15814,49,2,689.11,1,6.536851005175096
15816,198,2,144.15,0,4.977767690470639
15817,76,3,2766.4,0,7.925663530235284
15818,244,1,340.5,0,5.833347679010845
15819,87,6,2029.34,1,7.615958545696066
15822,149,4,954.59,1,6.862328950767348
15823,28,3,3882.17,1,8.26440710935535
15824,109,2,890.94,0,6.793398865743655
15826,224,1,943.97,1,6.851153180958081
15827,28,16,1957.98,1,7.5801792086019715
15828,31,1,1108.82,0,7.011953118994513
15833,393,1,80.4,0,4.399375273008495
15834,32,3,1539.24,1,7.33969352742108
15837,141,1,385.03,1,5.955915086652026
15838,23,16,40519.92,1,10.609573662941987
15841,42,5,1518.35,1,7.326037890800916
15842,49,2,548.8000000000001,0,6.309554575731146
15845,192,3,714.51,1,6.57299557513923
15846,41,1,107.01,0,4.682223815430383
15847,84,3,433.3,1,6.073735539540777
15848,277,1,139.94,0,4.948334267898876
15850,32,4,819.87,1,6.710364753431219
15851,182,1,109.73,0,4.707094805710017
15852,182,1,96.55,1,4.5803650670691205
15854,32,9,2609.16,1,7.867166801119799
15855,132,1,340.48,1,5.833289112142106
15856,21,26,17832.77,1,9.78884912989752
15857,86,1,273.48,1,5.614878398550195
15858,23,9,2521.52,1,7.833013680838553
15859,88,1,438.46,0,6.085546700469121
15860,24,10,1528.0,1,7.332369205929062
15861,112,4,1236.43,1,7.120791927186382
15862,29,10,2095.41,1,7.64798163699868
15863,273,3,289.86,1,5.672842051749564
15864,37,1,244.44,1,5.503052518178891
15865,69,2,1353.79,1,7.2114017397531045
15867,25,17,5251.31,1,8.566423258814055
15868,239,1,94.53,0,4.559440334281917
15869,282,1,174.02,1,5.164900253107685
15870,52,3,508.52,1,6.233469106063111
15871,93,1,33.099999999999994,0,3.529297384289471
15872,34,2,434.75,1,6.07706868440013
15873,155,4,313.92,0,5.752318638316266
15874,43,14,6878.88,1,8.836356488914813
15875,302,1,111.72,0,4.724906867590425
15876,65,2,1449.14,0,7.27941538247794
15878,217,2,330.77,0,5.804441957755378
15879,60,4,1157.3,0,7.0547086919383
15880,25,1,343.28,1,5.8414552797812735
15882,24,6,979.62,1,6.888185024685261
15884,88,2,249.7,0,5.524257005164247
15885,39,12,1572.47,1,7.361038650545777
15886,72,3,871.78,1,6.77168351949921
15887,62,3,1027.15,0,6.935516349767528
15888,56,2,260.85,1,5.567771820725497
15889,25,7,1359.41,1,7.215541403885206
15890,50,5,535.65,0,6.285346112927534
15892,325,1,128.2,0,4.861361591348501
15893,137,1,305.28000000000003,0,5.724499716244923
15894,25,1,156.74,1,5.060948107969845
15898,23,22,4207.43,1,8.344844935508668
15899,24,1,56.25,1,4.047427642434349
15900,69,3,549.29,1,6.310445411994369
15901,107,4,339.34,1,5.82994511794329
15902,36,1,145.01,0,4.983675112513472
15903,34,5,3813.08,1,8.246454761294343
15905,199,1,114.69,0,4.750914200040797
15906,30,3,987.95,1,6.896643774227418
15908,146,2,764.57,0,6.640620654418016
15910,56,7,1449.62,1,7.279746330232585
15911,279,8,1702.34,0,7.440346308416306
15912,92,7,810.08,1,6.698366692900263
15913,190,1,6.300000000000001,0,1.9878743481543455
15914,34,2,205.99,0,5.332670482919699
15915,57,1,429.21,0,6.064273461565794
15916,22,7,1899.08,1,7.549651269531288
15917,262,4,437.53,1,6.083428224523346
15918,287,1,248.65,1,5.520059936946618
15919,24,1,270.72,1,5.604772124323102
15920,80,5,404.14,1,6.00423268638566
15921,52,3,466.08,1,6.146500549207514
15922,29,1,369.5,1,5.914853444736141
15923,28,1,127.08,1,4.852655068688459
15924,387,1,102.82,0,4.642658630399083
15926,198,1,134.44,0,4.90852873782488
15927,303,1,123.39,0,4.8234217912218735
15928,312,1,293.53,0,5.685380865475649
15929,300,1,594.0,0,6.38856140554563
15931,84,1,239.9,0,5.484381909620826
15934,73,2,2190.66,0,7.692414526548134
15936,35,2,282.79,0,5.648234528023389
15938,112,4,330.23,1,5.802812998119156
15939,30,1,2945.38,1,7.988332577163207
15941,293,1,405.0,0,6.0063531596017325
15943,305,2,271.29,0,5.606867674804115
15944,49,3,1839.14,1,7.517596934665088
15945,21,4,646.27,1,6.472763518115628
15946,158,3,2304.18,0,7.742914043488088
15948,80,1,553.85,1,6.318697806946573
15950,31,6,5415.2,1,8.597149741532164
15951,37,1,304.95,1,5.72342168990855
15953,25,11,2010.17,1,7.606471921256951
15954,245,1,190.75,0,5.256192440247365
15955,28,9,4242.1,1,8.353049413154624
15956,207,2,617.6,0,6.42745886025097
15957,76,2,501.21,1,6.2190183589107395
15958,59,3,388.64,1,5.965223235902755
15959,338,3,579.49,0,6.363872574460713
15960,30,4,410.95,0,6.020901982761599
15961,35,1,451.29,0,6.114323567019841
15962,105,1,295.83,0,5.693159584352287
15964,319,1,272.96000000000004,0,5.612982110329704
15965,23,10,2167.45,1,7.681767905596637
15966,106,1,426.53,0,6.058024461353231
15967,35,10,2622.77,1,7.872367493783256
15968,44,1,418.05,0,6.037990244544916
15969,81,2,460.95,1,6.135456660116754
15970,254,1,703.22,1,6.557090807340088
15971,41,6,1702.98,1,7.440721970231179
15972,112,5,1810.27,0,7.501783535671927
15973,22,3,680.62,1,6.524472317807621
15976,66,4,1315.7,1,7.182883885362298
15978,88,2,2180.64,1,7.687832166530142
15979,258,1,329.22,0,5.799759099003687
15980,146,4,4194.82,1,8.341844070597949
15981,57,13,5954.29,1,8.692035179176292
15982,261,1,324.51,0,5.7853931831429195
15983,21,6,2483.8,1,7.817947452394423
15984,24,21,5921.65,1,8.686539262854469
15985,92,5,1572.86,1,7.3612864796593405
15986,37,1,186.3,1,5.2327116094500425
15987,24,2,230.85,1,5.446090610837469
15988,207,2,612.0600000000001,1,6.418462810428566
15989,31,2,372.51,0,5.922944777976174
15990,150,5,1217.94,1,7.105736907597212
15991,190,1,150.55,0,5.020915603503812
15992,52,2,854.61,1,6.751814664844485
15994,67,2,775.11,1,6.654294262714591
15995,70,1,696.19,0,6.547057970456371
15996,22,2,626.22,1,6.441297356282896
15998,49,11,5218.37,1,8.560131983937929
15999,391,1,20.4,0,3.0633909220278057
16001,37,1,583.39,0,6.37056856816272
16002,281,1,169.21,0,5.137032968819882
16003,37,5,2878.46,1,7.965358055549669
16004,130,5,2146.39,0,7.672008430194929
16005,31,6,1820.83,1,7.507596769405338
16006,43,1,245.77,1,5.508456728726992
16007,39,3,1373.2,1,7.225627022596975
16008,38,12,4905.35,1,8.49828556348861
16010,32,8,1316.56,1,7.18353682017553
16011,22,14,2517.75,1,7.831518025694993
16012,57,2,1574.5,1,7.362327961197329
16013,27,39,20315.84,1,9.91920537778818
16014,64,2,467.89,1,6.150368199359277
16016,22,4,1025.18,1,6.933598448939655
16017,73,4,1341.95,1,7.202623965748275
16018,52,2,289.23,1,5.670673712088448
16019,37,18,13679.61,1,9.523734780825682
16021,51,2,532.25,0,6.27899035735146
16024,67,2,232.96,1,5.455150160574825
16027,113,9,1113.74,1,7.016376472846134
16028,251,1,82.2,0,4.421247347827163
16029,28,47,41184.3,1,10.625836675554234
16032,112,6,1970.45,0,7.586524591596127
16033,25,8,2019.73,1,7.611214111249621
16034,50,3,491.02,1,6.198519366072607
16035,216,1,217.73,0,5.387838092486448
16036,80,2,1797.92,1,7.494941763812224
16037,200,2,654.32,1,6.485123665952063
16039,79,2,456.4,0,6.125558281588681
16040,86,4,1103.35,1,7.0070122055794775
16042,35,3,1067.85,1,6.97433858312529
16043,35,4,1082.6,1,6.98804411021094
16044,91,1,340.84000000000003,0,5.83434279133577
16045,72,4,2094.23,1,7.647418611533148
16046,218,1,235.78,0,5.46713143998349
16048,29,4,818.7900000000001,1,6.709048209898743
16049,31,3,787.89,1,6.6706268941429
16050,39,2,162.8,1,5.098646171418969
16051,337,1,188.44,0,5.244072351695641
16053,69,4,2122.89,1,7.661004591943516
16054,74,3,1327.98,1,7.1921670096910555
16057,175,3,1591.73,1,7.373204804019313
16058,62,1,62.7,0,4.154184562578117
16059,23,7,1757.91,1,7.472449577993657
16060,56,3,541.95,0,6.29701723466291
16061,87,1,89.65,0,4.50700593720086
16062,35,4,1709.83,1,7.444733911854839
16064,381,1,111.0,0,4.718498871295094
16065,21,8,2010.53,1,7.606650905521729
16067,218,3,3395.29,0,8.13043893836719
16068,249,1,122.93,0,4.819716890076783
16069,73,1,457.7,0,6.128396401603126
16071,183,3,750.5600000000001,1,6.622151046325322
16072,84,3,3744.57,1,8.228329087306877
16074,46,1,265.25,0,5.584435717023635
16075,158,2,736.9300000000001,0,6.6038489691533275
16077,281,1,2300.4,0,7.741272912389358
16078,325,1,283.79,1,5.651752066561817
16080,41,2,385.4,1,5.9568731023383625
16081,22,4,1653.28,1,7.411121147834273
16082,326,1,106.75,0,4.6798137289838575
16083,38,2,1033.8,1,6.941963450311874
16085,36,7,1362.02,1,7.2174581051031845
16086,23,6,1743.6,1,7.464280581999118
16087,45,5,1739.92,0,7.462168988109326
16088,231,2,1437.43,0,7.271307520007092
16089,42,2,271.44,0,5.607418406373117
16090,280,1,205.91,0,5.33228391611131
16092,160,3,770.08,1,6.647792129529391
16094,31,7,2617.33,1,7.8702919889463265
16095,112,1,447.05,0,6.104904833330228
16096,72,3,1264.35,1,7.143104042734709
16098,29,8,2442.47,1,7.801174439164
16099,73,4,841.3,1,6.736136245321318
16100,118,1,582.64,0,6.3692843543958215
16101,90,3,1938.46,1,7.570164862795215
16103,45,16,4762.07,1,8.468647697312644
16104,74,8,2476.25,1,7.814904352939009
16105,94,4,2049.23,1,7.625707260961003
16108,90,3,1393.42,1,7.2402338371895825
16109,354,1,327.6,1,5.794841205603168
16110,178,1,481.79,1,6.179581776498513
16111,84,1,562.48,0,6.334131840392106
16115,53,4,907.17,1,6.811431585746545
16117,58,2,422.19,1,6.047821250775306
16118,308,1,4376.25,0,8.384175952306427
16119,50,6,1297.45,1,7.1689265243930045
16120,78,2,1747.77,1,7.466667962654821
16121,46,3,609.98,1,6.415064225411629
16122,22,3,316.92,1,5.761799778803507
16124,74,3,1523.49,1,7.329415206879082
16125,23,14,4298.3,1,8.366207497732136
16126,35,11,8359.03,1,9.031217294589055
16127,382,1,145.06,1,4.984017496191964
16128,36,6,1920.83,1,7.56103313608661
16129,63,3,1396.05,0,7.242118149597153
16130,78,4,987.48,0,6.896168409730217
16131,31,6,6450.88,1,8.77212684018807
16132,200,2,664.1999999999999,0,6.500087747318773
16133,32,23,8403.22,1,9.036489239632724
16134,79,3,1527.25,1,7.331878568908834
16135,239,1,301.9,1,5.713402718033191
16136,319,1,237.42,1,5.474033824289855
16137,336,1,422.7,0,6.049025657632513
16138,34,3,910.35,0,6.814927016670943
16139,378,2,475.74,1,6.166971268906583
16140,27,2,832.4200000000001,1,6.725537716780558
16141,73,1,335.54,1,5.8187170127483006
16143,25,7,2485.89,1,7.818788212829251
16145,44,8,3005.9500000000003,1,8.008681554981978
16146,104,1,212.25,1,5.3624651863717885
16147,56,4,2023.91,1,7.613280534108512
16148,92,1,310.3,1,5.7407570774475625
16149,85,1,141.7,1,4.960744524482791
16150,28,6,2342.57,1,7.75943068676945
16153,76,6,3309.26,1,8.104782015135173
16155,37,5,796.9,0,6.681983276314235
16156,38,11,3096.14,1,8.038234383988618
16158,178,9,628.32,0,6.444639871372223
16159,126,3,884.59,1,6.78625408955109
16161,24,25,7256.24,1,8.889754870248442
16163,21,5,1992.98,1,7.597887920381211
16165,161,1,79.9,0,4.393213824064446
16166,84,2,435.83,0,6.079544103390923
16167,70,5,1386.12,0,7.234984934236417
16168,25,40,6848.87,1,8.831984952973995
16170,51,14,4983.95,1,8.514178652255366
16172,129,3,744.34,1,6.613840490110706
16174,147,4,1237.2,1,7.121413991085132
16175,127,3,798.85,1,6.684424210087605
16176,77,4,2052.69,0,7.627393454073833
16177,92,7,1915.36,1,7.558182832321921
16178,57,1,414.7,1,6.029963846258592
16180,134,5,5995.69,1,8.698962929319483
16182,94,5,3354.0,1,8.118207049405783
16183,50,3,739.1,1,6.606785312203421
16185,220,1,115.31,1,4.7562590403509475
16186,28,15,5019.17,1,8.521219076654218
16188,64,1,105.8,1,4.6709579265260945
16190,50,7,2508.4700000000003,1,7.827826854450908
16191,31,11,10507.5,1,9.259939732467467
16192,391,1,351.3,0,5.864483085347192
16193,66,1,315.98,1,5.7588386804042795
16194,31,1,308.6,0,5.735281141715572
16195,379,1,323.25,0,5.781514823196553
16196,144,1,93.3,0,4.546481189639412
16197,125,9,2016.71,0,7.609718483946528
16198,93,1,629.36,1,6.44629108475387
16199,48,7,942.75,0,6.8498613005632345
16200,38,10,4562.83,1,8.425917462260196
16201,71,1,248.65,1,5.520059936946618
16202,73,8,2136.72,1,7.667495119491214
16203,28,3,521.64,1,6.258892890532495
16204,36,2,538.53,1,6.290698390195733
16205,52,3,1069.23,1,6.975628857627836
16206,43,9,2065.26,1,7.6334954888089435
16208,50,8,2776.19,1,7.92919490412368
16209,38,4,1884.16,1,7.541767976916558
16210,24,19,17403.21,1,9.764467409959455
16211,77,2,543.5699999999999,1,6.2999964924204805
16212,274,2,603.37,1,6.40418659316403
16214,91,1,975.5,1,6.8839747503167334
16218,29,7,1355.29,1,7.2125083099414145
16219,156,1,40.8,0,3.7328963395307104
16221,23,7,1370.65,1,7.223769673700954
16222,377,1,498.50000000000006,1,6.2136075980886085
16223,30,2,1102.35,0,7.006106285329089
16224,43,1,321.24,1,5.775296609530198
16225,58,10,1771.09,1,7.479914919942974
16226,34,2,417.05,1,6.035601042596067
16227,150,2,713.0,1,6.570882962339584
16228,41,3,890.81,0,6.793253105407027
16229,37,4,1857.26,1,7.5273958449981615
16231,35,4,1078.22,0,6.983993836967935
16232,76,3,1722.09,1,7.45187446963851
16233,22,7,1429.03,1,7.265450702054875
16234,132,3,333.18,0,5.8116797699659974
16235,31,4,1186.4,1,7.079521321836575
16237,93,1,136.65,0,4.9247142315886165
16238,78,1,63.66,0,4.169142772297287
16239,38,4,1078.0,1,6.983789965258135
16241,25,4,1721.44,1,7.4514971691896905
16242,37,7,3871.19,1,8.261575517440496
16244,28,1,1056.63,1,6.963785834807063
16246,115,2,827.25,0,6.719315041180005
16250,29,2,401.94,1,5.998787667487763
16251,168,1,128.31,0,4.86221262230776
16252,38,1,295.09000000000003,0,5.690663462163048
16253,76,5,3626.29,1,8.196241091973008
16254,34,3,985.14,0,6.893798332352932
16255,21,8,2286.89,1,7.735385274420879
16256,149,2,876.9399999999999,1,6.777578254170188
16258,43,10,6739.01,1,8.815816687584777
16259,66,3,361.94,0,5.894237531346878
16261,42,2,312.62,1,5.748182061952885
16262,34,1,755.15,0,6.62823976919675
16263,79,1,351.01,0,5.863659584285475
16264,94,2,837.53,0,6.731650358798553
16265,42,3,1488.17,1,7.305974196751329
16266,79,7,896.06,1,6.7991227494538915
16267,247,1,186.66,0,5.2346318148619035
16269,93,1,717.57,0,6.577263125964925
16271,113,5,2033.78,1,7.618142983924485
16273,304,2,336.04,0,5.820201617670761
16274,29,1,357.95,1,5.883183103022492
16275,130,2,1591.24,1,7.372897108810965
16276,135,2,1818.79,1,7.50647638879814
16277,389,1,188.69,0,5.245391160738632
16278,136,2,551.46,1,6.314381032580987
16279,41,6,4195.5,1,8.342006123522882
16280,381,1,238.05,0,5.476672735072112
16281,79,2,1361.96,1,7.217414084237287
16282,143,2,1139.28,1,7.03902912526544
16283,74,3,2833.01,1,7.94944794882591
16284,49,1,205.8,1,5.331752142634274
16285,302,1,176.9,0,5.18122159467179
16286,133,2,328.95,0,5.798941127829431
16287,32,4,864.48,1,6.7632842663192285
16288,126,1,129.85,0,4.874051628976154
16289,118,1,136.31,0,4.92224114333366
16290,120,4,2069.3,0,7.635448803294666
16292,36,4,951.51,1,6.859100605633409
16293,23,6,2408.96,1,7.787365428836587
16294,132,1,126.05,0,4.8445807097661735
16296,282,4,1313.67,0,7.181340962548159
16298,53,4,487.5,1,6.191339471482838
16299,133,1,193.65,0,5.271203074056465
16300,86,3,1392.43,0,7.239523612434581
16301,392,1,107.33,0,4.6851821239574765
16303,48,4,2567.64,1,7.851131854943212
16304,350,1,381.66,0,5.9471468664568565
16306,23,2,560.55,1,6.330700817409045
16307,85,3,1194.92,0,7.0866710426412585
16308,62,3,2560.0,1,7.848153086199526
16310,70,2,460.08,0,6.133571563732811
16312,88,1,171.15,0,5.148366189784533
16314,45,3,1491.4,0,7.308140841347003
16315,192,1,176.34,1,5.178068793951861
16316,36,5,2806.0,1,7.939871576361883
16317,206,2,850.86,1,6.747422194078602
16323,233,1,146.16,1,4.991520430236574
16325,80,9,3003.26,1,8.00778656040366
16326,39,10,1716.03,1,7.448351333080305
16327,25,11,6887.12,1,8.8375534675586
16328,219,1,310.83,0,5.742458167518031
16329,83,4,1703.07,0,7.440774786357715
16330,80,4,382.42,1,5.949130994091903
16331,88,6,2037.7,0,7.620067628803093
16332,87,4,417.21,1,6.035983698712472
16334,148,1,277.48,0,5.629346243503184
16335,207,7,2774.0,0,7.928406026180535
16336,76,4,3517.69,0,8.165844040232853
16340,95,2,976.99,1,6.885499445033667
16341,93,3,1878.92,1,7.538984501727093
16343,63,1,316.59,1,5.760761242731186
16344,165,3,741.3199999999999,1,6.609780417044924
16345,139,1,623.33,1,6.436679074733429
16346,41,1,224.51,0,5.418364503857487
16347,44,9,2621.76,1,7.8719824773962435
16348,86,1,328.77,1,5.798395441767263
16350,30,5,1137.42,1,7.037396615138535
16351,67,12,3176.13,1,8.063733552538427
16353,25,16,3323.75,1,8.109149762293272
16354,35,3,733.71,1,6.599475863531289
16355,31,1,416.35,0,6.033925198296746
16356,32,3,204.1,1,5.323497665078335
16357,37,1,209.49,1,5.349438146055751
16358,50,1,892.1500000000001,1,6.794754539894893
16359,32,7,946.83,1,6.854175161279875
16362,93,1,212.17,1,5.362089969445103
16365,23,7,1766.78,1,7.477479801065847
16366,238,3,1220.83,1,7.108105013851038
16367,39,1,557.91,1,6.325988458404011
16368,91,1,142.78,1,4.968284353555726
